epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,882.773,1.83162,2.29084,1.9304,0.23296,0.37313,0.21156,0.05982,1.86818,2.46602,1.85921,0.0005744,0.0005744,0.0005744
74,894.846,1.77335,2.10289,1.87823,0.2343,0.34328,0.17417,0.05248,1.86701,2.39814,1.92612,0.0005546,0.0005546,0.0005546
75,906.913,1.79619,2.2018,1.90449,0.34072,0.32836,0.24454,0.07025,1.83563,2.33058,1.82828,0.0005348,0.0005348,0.0005348
76,918.962,1.75374,2.15191,1.90031,0.3738,0.31343,0.28119,0.0731,1.89724,2.57206,1.90715,0.000515,0.000515,0.000515
77,931.05,1.81834,2.1941,1.92495,0.40288,0.38272,0.31078,0.09077,1.82323,2.6532,1.86049,0.0004952,0.0004952,0.0004952
78,943.1,1.7223,2.12137,1.88051,0.39205,0.43284,0.29462,0.08725,1.83276,2.36984,1.87125,0.0004754,0.0004754,0.0004754
79,955.132,1.73901,2.14679,1.88729,0.34409,0.34328,0.26795,0.06769,1.86842,2.41068,1.92851,0.0004556,0.0004556,0.0004556
80,967.219,1.76885,2.08517,1.90188,0.32747,0.43284,0.298,0.07647,1.83022,2.54741,1.86035,0.0004358,0.0004358,0.0004358
81,979.293,1.7508,2.06929,1.87152,0.34995,0.43284,0.31075,0.08905,1.8424,2.36658,1.86794,0.000416,0.000416,0.000416
82,991.366,1.73535,2.03958,1.86108,0.28317,0.43284,0.26061,0.06642,1.84664,2.1802,1.862,0.0003962,0.0003962,0.0003962
83,1003.43,1.76422,2.08219,1.88819,0.31918,0.44776,0.311,0.09033,1.91652,2.1276,1.86322,0.0003764,0.0003764,0.0003764
84,1015.55,1.75234,2.17601,1.87038,0.36171,0.37313,0.35235,0.0987,1.85085,2.13656,1.84366,0.0003566,0.0003566,0.0003566
