epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,557.985,1.88958,2.19049,1.90992,0.2289,0.31646,0.19304,0.06044,2.02931,2.56843,2.03387,0.001109,0.001109,0.001109
47,570.107,1.80833,2.20387,1.90081,0.27153,0.23123,0.17196,0.05116,2.05363,2.58021,2.066,0.0010892,0.0010892,0.0010892
48,582.233,1.85177,2.15009,1.94548,0.24146,0.26582,0.143,0.04257,2.06318,2.71263,2.14159,0.0010694,0.0010694,0.0010694
49,594.399,1.84675,2.16615,1.93667,0.28358,0.22052,0.18889,0.06376,2.07018,2.77256,2.02177,0.0010496,0.0010496,0.0010496
50,606.507,1.90984,2.24195,1.95615,0.27463,0.34509,0.17265,0.04552,2.10809,2.58721,2.15956,0.0010298,0.0010298,0.0010298
51,618.582,1.8659,2.18134,1.95915,0.32716,0.24051,0.1813,0.05119,1.94871,2.60992,2.0037,0.00101,0.00101,0.00101
52,630.652,1.81944,2.07276,1.88232,0.20415,0.25316,0.1173,0.03185,2.18553,2.79749,2.16093,0.0009902,0.0009902,0.0009902
53,642.695,1.82425,2.15784,1.84351,0.27499,0.20253,0.15216,0.05111,2.17144,2.80379,2.15688,0.0009704,0.0009704,0.0009704
54,654.767,1.77494,2.0413,1.8462,0.36723,0.22785,0.21092,0.05538,2.11491,2.64281,2.16082,0.0009506,0.0009506,0.0009506
55,666.888,1.81295,2.05629,1.87954,0.31785,0.26543,0.21927,0.06425,2.05276,2.95465,2.04858,0.0009308,0.0009308,0.0009308
56,678.967,1.78624,2.04113,1.82161,0.2489,0.3038,0.17007,0.05709,2.1497,2.52981,2.08026,0.000911,0.000911,0.000911
57,691.079,1.77296,1.91618,1.80942,0.409,0.24051,0.23271,0.0768,2.1067,2.77231,2.09202,0.0008912,0.0008912,0.0008912
58,703.157,1.76945,2.02845,1.79935,0.52051,0.20253,0.21007,0.05883,2.15096,2.67798,2.12694,0.0008714,0.0008714,0.0008714
59,715.224,1.7818,1.99439,1.83828,0.40065,0.26582,0.22829,0.06525,2.161,2.62931,2.18486,0.0008516,0.0008516,0.0008516
60,727.306,1.77862,2.01309,1.82995,0.34613,0.22785,0.15856,0.04597,2.19081,2.68624,2.16881,0.0008318,0.0008318,0.0008318
61,739.377,1.70972,1.8595,1.76423,0.29848,0.27848,0.21692,0.07205,2.08512,2.6595,2.10358,0.000812,0.000812,0.000812
62,751.448,1.74681,1.90104,1.80812,0.40593,0.21519,0.21311,0.0718,2.09581,2.75955,2.14434,0.0007922,0.0007922,0.0007922
63,763.506,1.73169,1.90935,1.81327,0.35,0.29114,0.19402,0.05689,2.22658,2.59655,2.23173,0.0007724,0.0007724,0.0007724
64,775.57,1.73841,1.92213,1.8212,0.34969,0.32911,0.26106,0.07964,2.2341,2.55837,2.23194,0.0007526,0.0007526,0.0007526
65,787.638,1.65831,1.89352,1.74723,0.351,0.27848,0.27927,0.0924,2.08733,2.52142,2.04485,0.0007328,0.0007328,0.0007328
66,799.75,1.74328,1.93793,1.809,0.34192,0.31646,0.26635,0.07359,2.0924,2.91445,2.0814,0.000713,0.000713,0.000713
67,811.819,1.71106,1.83595,1.77636,0.39862,0.24051,0.19651,0.05856,2.2241,2.70331,2.22938,0.0006932,0.0006932,0.0006932
68,823.915,1.66568,1.79534,1.76763,0.40928,0.31574,0.26585,0.07462,2.08652,2.61685,2.13042,0.0006734,0.0006734,0.0006734
69,836.006,1.68964,1.8233,1.76971,0.38909,0.23386,0.18806,0.0518,2.16429,2.86446,2.14024,0.0006536,0.0006536,0.0006536
70,848.056,1.63038,1.8242,1.74262,0.52482,0.25316,0.27735,0.07816,2.13805,2.46207,2.14072,0.0006338,0.0006338,0.0006338
71,860.12,1.67888,1.76534,1.76504,0.32884,0.31646,0.21419,0.06766,2.13831,2.44667,2.08886,0.000614,0.000614,0.000614
72,872.188,1.6747,1.7209,1.75516,0.3261,0.30629,0.22126,0.06516,2.08801,2.41721,2.05088,0.0005942,0.0005942,0.0005942
73,884.242,1.59949,1.68282,1.71164,0.38457,0.26582,0.26574,0.0817,2.03987,2.60507,2.07424,0.0005744,0.0005744,0.0005744
74,896.329,1.6082,1.67587,1.70443,0.35377,0.26582,0.2275,0.07342,2.18365,2.6142,2.16897,0.0005546,0.0005546,0.0005546
75,908.38,1.58312,1.58057,1.68764,0.42933,0.36709,0.2737,0.0758,2.10298,2.331,2.07914,0.0005348,0.0005348,0.0005348
76,920.454,1.61559,1.73076,1.73052,0.4283,0.27848,0.27971,0.0766,2.21569,2.55893,2.22194,0.000515,0.000515,0.000515
77,932.567,1.60489,1.61312,1.71242,0.50439,0.25316,0.274,0.07849,2.20744,2.45189,2.17175,0.0004952,0.0004952,0.0004952
78,944.61,1.54887,1.66403,1.65062,0.34355,0.31646,0.25609,0.0782,2.21575,2.47907,2.20699,0.0004754,0.0004754,0.0004754
79,956.7,1.57651,1.67509,1.69668,0.60283,0.25316,0.29179,0.08577,2.1919,2.42897,2.18984,0.0004556,0.0004556,0.0004556
80,968.764,1.51669,1.55018,1.65184,0.49625,0.27848,0.31942,0.10456,2.24943,2.42728,2.23974,0.0004358,0.0004358,0.0004358
81,980.82,1.52172,1.61744,1.66859,0.41208,0.31646,0.28846,0.09337,2.21297,2.35774,2.25846,0.000416,0.000416,0.000416
82,992.878,1.56841,1.59584,1.69774,0.47606,0.32911,0.28459,0.09432,2.21812,2.35115,2.26311,0.0003962,0.0003962,0.0003962
83,1004.96,1.49374,1.48195,1.61443,0.39115,0.3038,0.27906,0.08498,2.12409,2.39036,2.1737,0.0003764,0.0003764,0.0003764
84,1017.01,1.47713,1.50117,1.59694,0.52948,0.28496,0.30363,0.09881,2.17837,2.37726,2.21943,0.0003566,0.0003566,0.0003566
85,1029.07,1.5281,1.52886,1.65356,0.41398,0.31646,0.29711,0.09922,2.22328,2.40295,2.27221,0.0003368,0.0003368,0.0003368
86,1041.18,1.47952,1.55486,1.59387,0.51547,0.27848,0.31959,0.08411,2.23417,2.3155,2.22726,0.000317,0.000317,0.000317
87,1053.25,1.45101,1.48167,1.60107,0.4505,0.29114,0.28912,0.08719,2.22744,2.43367,2.26503,0.0002972,0.0002972,0.0002972
88,1065.33,1.53601,1.51108,1.64404,0.42572,0.34177,0.31592,0.09801,2.31422,2.35988,2.3035,0.0002774,0.0002774,0.0002774
89,1077.4,1.45832,1.45034,1.58891,0.39255,0.37975,0.31778,0.10031,2.28198,2.35684,2.30852,0.0002576,0.0002576,0.0002576
90,1089.47,1.51809,1.48948,1.6241,0.56345,0.26582,0.31555,0.09069,2.26104,2.41043,2.26859,0.0002378,0.0002378,0.0002378
91,1101.96,1.51987,1.48064,1.6306,0.57382,0.26582,0.31324,0.10801,2.21665,2.52823,2.22622,0.000218,0.000218,0.000218
92,1114.04,1.39798,1.30263,1.57427,0.59537,0.27848,0.34045,0.09646,2.23206,2.39185,2.24212,0.0001982,0.0001982,0.0001982
93,1126.08,1.43272,1.28851,1.57101,0.67413,0.32911,0.37313,0.11368,2.24924,2.35096,2.24489,0.0001784,0.0001784,0.0001784
94,1138.12,1.34397,1.22503,1.53418,0.59508,0.3038,0.33871,0.11572,2.28657,2.35913,2.28881,0.0001586,0.0001586,0.0001586
95,1150.14,1.39228,1.18118,1.55015,0.48143,0.31731,0.3431,0.11839,2.28603,2.35208,2.29188,0.0001388,0.0001388,0.0001388
96,1162.2,1.34043,1.16362,1.52583,0.58297,0.27848,0.33344,0.10741,2.32374,2.36276,2.30238,0.000119,0.000119,0.000119
97,1174.23,1.32559,1.17373,1.46002,0.59862,0.26582,0.33279,0.11266,2.29429,2.40444,2.28039,9.92e-05,9.92e-05,9.92e-05
98,1186.17,1.24607,1.16024,1.42444,0.65388,0.31095,0.3501,0.11802,2.30543,2.37759,2.30366,7.94e-05,7.94e-05,7.94e-05
99,1198.23,1.34239,1.18771,1.51082,0.68152,0.29114,0.34783,0.1137,2.28608,2.30187,2.30089,5.96e-05,5.96e-05,5.96e-05
100,1210.23,1.29937,1.1582,1.48808,0.65821,0.31646,0.35925,0.11259,2.30438,2.23188,2.31752,3.98e-05,3.98e-05,3.98e-05
